  erp_order_lines  ·  2522 lignes  ·  9 colonnes,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
OL000733,SO00289,PRD0170,9,9828.09,10,79607.53,TND,Delivered
OL000734,SO00290,PRD0468,4,22387,0,89548,TND,Delivered
OL000735,SO00291,PRD0181,5,33316.36,0,166581.8,TND,Shipped
OL000736,SO00291,PRD0336,7,22365.09,5,148727.85,TND,Pending
OL000737,SO00292,PRD0252,3,7519.68,15,19175.18,TND,Delivered
OL000738,SO00293,PRD0183,6,1325.75,0,7954.5,TND,Shipped
OL000739,SO00293,PRD0040,2,44172.92,10,79511.26,TND,Pending
OL000740,SO00293,PRD0316,3,14264.08,0,42792.24,TND,Delivered
OL000741,SO00294,PRD0348,3,34369.81,10,92798.49,TND,Pending
OL000742,SO00294,PRD0218,10,30907.79,10,278170.11,TND,Delivered
OL000743,SO00295,PRD0139,8,13359.01,5,101528.48,TND,Shipped
OL000744,SO00296,PRD0404,1,41101.9,10,36991.71,TND,Cancelled
OL000745,SO00297,PRD0164,7,37973.65,0,265815.55,TND,Shipped
OL000746,SO00297,PRD0076,8,36174.73,10,260458.06,TND,Delivered
OL000747,SO00298,PRD0492,2,17366.15,0,34732.3,TND,Delivered
OL000748,SO00298,PRD0373,7,26079.59,0,182557.13,TND,Delivered
OL000749,SO00298,PRD0143,8,22829.68,5,173505.57,TND,Delivered
OL000750,SO00298,PRD0075,6,30397.87,0,182387.22,TND,Shipped
OL000751,SO00299,PRD0197,9,10399.96,0,93599.64,TND,Delivered
OL000752,SO00299,PRD0215,9,21261.21,5,181783.35,TND,Delivered
OL000753,SO00300,PRD0298,7,11798.63,5,78460.89,TND,Shipped
OL000754,SO00301,PRD0360,4,33590.47,0,134361.88,TND,Delivered
OL000755,SO00301,PRD0045,1,11584.9,0,11584.9,TND,Delivered
OL000756,SO00302,PRD0472,1,46761.95,15,39747.66,TND,Delivered
OL000757,SO00302,PRD0057,3,37919.74,0,113759.22,TND,Delivered
OL000758,SO00303,PRD0125,1,12933.26,5,12286.6,TND,Delivered
OL000759,SO00303,PRD0108,3,12360.5,0,37081.5,TND,Delivered
OL000760,SO00303,PRD0424,7,15111.32,0,105779.24,TND,Pending
OL000761,SO00303,PRD0115,10,22845.28,0,228452.8,TND,Shipped
OL000762,SO00304,PRD0016,6,35400.51,0,212403.06,TND,Delivered
OL000763,SO00304,PRD0076,1,36174.73,5,34365.99,TND,Shipped
OL000764,SO00305,PRD0392,8,20257.84,5,153959.58,TND,Pending
OL000765,SO00305,PRD0094,5,46008.33,0,230041.65,TND,Pending
OL000766,SO00306,PRD0401,5,40341.57,0,201707.85,TND,Delivered
OL000767,SO00306,PRD0331,1,23645.71,5,22463.42,TND,Delivered
OL000768,SO00306,PRD0356,3,98.44,0,295.32,TND,Shipped
OL000769,SO00306,PRD0007,8,14979.85,5,113846.86,TND,Shipped
OL000770,SO00307,PRD0364,3,25729.2,0,77187.6,TND,Delivered
OL000771,SO00307,PRD0117,7,23984.16,15,142705.75,TND,Delivered
OL000772,SO00307,PRD0217,4,1452.45,0,5809.8,TND,Delivered
OL000773,SO00308,PRD0095,9,39136.44,5,334616.56,TND,Delivered
OL000774,SO00308,PRD0422,8,29778.2,0,238225.6,TND,Pending
OL000775,SO00308,PRD0382,7,33030.2,10,208090.26,TND,Delivered
OL000776,SO00308,PRD0500,6,31866.63,5,181639.79,TND,Delivered
OL000777,SO00309,PRD0054,2,15323.56,0,30647.12,TND,Shipped
OL000778,SO00310,PRD0015,3,10822.97,5,30845.46,TND,Delivered
OL000779,SO00310,PRD0123,10,30236.62,0,302366.2,TND,Shipped
OL000780,SO00310,PRD0145,4,1652.07,5,6277.87,TND,Pending
OL000781,SO00311,PRD0124,5,40959.88,0,204799.4,TND,Pending
OL000782,SO00312,PRD0289,8,41770.64,0,334165.12,TND,Delivered
OL000783,SO00313,PRD0005,5,15144.62,15,64364.64,TND,Delivered
OL000784,SO00313,PRD0183,6,1325.75,10,7159.05,TND,Pending
OL000785,SO00313,PRD0385,3,47103.52,5,134245.03,TND,Delivered
OL000786,SO00314,PRD0460,9,15182.05,10,122974.6,TND,Delivered
OL000787,SO00314,PRD0380,10,37396.3,10,336566.7,TND,Delivered
OL000788,SO00314,PRD0258,1,5244.75,0,5244.75,TND,Delivered
OL000789,SO00314,PRD0052,8,22607.92,0,180863.36,TND,Pending
OL000790,SO00315,PRD0453,3,9767.64,10,26372.63,TND,Delivered
OL000791,SO00315,PRD0111,9,13439.07,5,114904.05,TND,Pending
OL000792,SO00316,PRD0230,6,2042.17,0,12253.02,TND,Pending
OL000793,SO00316,PRD0403,7,6290.55,0,44033.85,TND,Pending
OL000794,SO00316,PRD0068,7,3978.43,0,27849.01,TND,Cancelled
OL000795,SO00317,PRD0491,3,6854.7,5,19535.89,TND,Cancelled
OL000796,SO00318,PRD0413,1,37753.29,0,37753.29,TND,Shipped
OL000797,SO00319,PRD0256,2,17252.33,0,34504.66,TND,Delivered
OL000798,SO00320,PRD0083,10,22939.47,0,229394.7,TND,Delivered
OL000799,SO00320,PRD0035,3,28788.69,5,82047.77,TND,Delivered
OL000800,SO00320,PRD0144,8,18270.16,15,124237.09,TND,Shipped
OL000801,SO00321,PRD0333,2,39734.04,15,67547.87,TND,Delivered
OL000802,SO00321,PRD0474,6,15104.47,10,81564.14,TND,Delivered
OL000803,SO00321,PRD0072,10,26224.07,15,222904.6,TND,Delivered
OL000804,SO00321,PRD0482,6,8209.45,5,46793.87,TND,Pending
OL000805,SO00322,PRD0192,7,2600.2,5,17291.33,TND,Delivered
OL000806,SO00322,PRD0043,1,48052.39,5,45649.77,TND,Pending
OL000807,SO00322,PRD0350,4,7909.23,5,30055.07,TND,Pending
OL000808,SO00323,PRD0437,5,47487.04,0,237435.2,TND,Pending
OL000809,SO00323,PRD0054,2,15323.56,0,30647.12,TND,Shipped
OL000810,SO00324,PRD0179,8,40026.59,0,320212.72,TND,Delivered
OL000811,SO00325,PRD0056,2,46715.98,15,79417.17,TND,Shipped
OL000812,SO00325,PRD0044,7,6415.87,0,44911.09,TND,Delivered
OL000813,SO00325,PRD0093,6,47153.95,0,282923.7,TND,Pending
OL000814,SO00325,PRD0375,4,8912.09,5,33865.94,TND,Delivered
OL000815,SO00326,PRD0233,3,29214.54,15,74497.08,TND,Delivered
OL000816,SO00326,PRD0020,4,40045.68,0,160182.72,TND,Delivered
OL000817,SO00326,PRD0280,10,11998.87,10,107989.83,TND,Delivered
OL000818,SO00327,PRD0405,4,17111.48,0,68445.92,TND,Shipped
OL000819,SO00327,PRD0221,7,4214.86,0,29504.02,TND,Pending
OL000820,SO00327,PRD0243,2,31805.2,0,63610.4,TND,Delivered
OL000821,SO00328,PRD0153,8,40353.59,10,290545.85,TND,Delivered
OL000822,SO00329,PRD0095,2,39136.44,10,70445.59,TND,Delivered
OL000823,SO00329,PRD0426,5,7714.65,0,38573.25,TND,Delivered
OL000824,SO00329,PRD0028,7,44407.9,0,310855.3,TND,Delivered
OL000825,SO00330,PRD0495,7,23523.36,0,164663.52,TND,Pending
OL000826,SO00330,PRD0357,7,20052.03,10,126327.79,TND,Pending
OL000827,SO00331,PRD0040,10,44172.92,5,419642.74,TND,Delivered
OL000828,SO00331,PRD0371,6,19527.23,0,117163.38,TND,Shipped
OL000829,SO00332,PRD0256,6,17252.33,0,103513.98,TND,Cancelled
OL000830,SO00332,PRD0443,7,9212.26,0,64485.82,TND,Pending
OL000831,SO00333,PRD0483,8,10063.87,5,76485.41,TND,Pending
OL000832,SO00333,PRD0427,1,47631.28,0,47631.28,TND,Cancelled
OL000833,SO00333,PRD0439,7,24852.41,5,165268.53,TND,Shipped
OL000834,SO00333,PRD0065,10,44594.28,0,445942.8,TND,Delivered
OL000835,SO00334,PRD0498,10,36725.17,15,312163.94,TND,Delivered
OL000836,SO00334,PRD0348,6,34369.81,0,206218.86,TND,Shipped
OL000837,SO00335,PRD0359,8,23523.01,5,178774.88,TND,Delivered
OL000838,SO00336,PRD0181,9,33316.36,15,254870.15,TND,Delivered
OL000839,SO00336,PRD0425,3,26198.47,0,78595.41,TND,Delivered
OL000840,SO00336,PRD0278,9,4393.67,5,37565.88,TND,Delivered
OL000841,SO00336,PRD0219,7,23062.58,0,161438.06,TND,Pending
OL000842,SO00337,PRD0325,2,28849.29,15,49043.79,TND,Shipped
OL000843,SO00337,PRD0146,2,41936.1,0,83872.2,TND,Delivered
OL000844,SO00337,PRD0360,7,33590.47,0,235133.29,TND,Pending
OL000845,SO00337,PRD0318,10,23282.91,15,197904.73,TND,Delivered
OL000846,SO00338,PRD0258,5,5244.75,10,23601.38,TND,Delivered
OL000847,SO00338,PRD0298,8,11798.63,5,89669.59,TND,Delivered
OL000848,SO00338,PRD0413,8,37753.29,15,256722.37,TND,Delivered
OL000849,SO00338,PRD0017,8,29959.35,0,239674.8,TND,Shipped
OL000850,SO00339,PRD0004,4,29028.2,5,110307.16,TND,Delivered
OL000851,SO00339,PRD0482,5,8209.45,0,41047.25,TND,Shipped
OL000852,SO00339,PRD0192,7,2600.2,5,17291.33,TND,Delivered
OL000853,SO00339,PRD0401,7,40341.57,0,282390.99,TND,Delivered
OL000854,SO00340,PRD0431,10,39382.81,0,393828.1,TND,Delivered
OL000855,SO00340,PRD0419,10,19531.8,15,166020.3,TND,Delivered
OL000856,SO00340,PRD0266,7,41893.37,0,293253.59,TND,Pending
OL000857,SO00341,PRD0411,10,7471.95,0,74719.5,TND,Shipped
OL000858,SO00342,PRD0373,6,26079.59,5,148653.66,TND,Delivered
OL000859,SO00342,PRD0089,2,20670.25,5,39273.47,TND,Delivered
OL000860,SO00342,PRD0207,2,30760.34,5,58444.65,TND,Shipped
OL000861,SO00342,PRD0463,5,14603,10,65713.5,TND,Delivered
OL000862,SO00343,PRD0105,7,12109.72,0,84768.04,TND,Shipped
OL000863,SO00343,PRD0048,3,26398.03,0,79194.09,TND,Pending
OL000864,SO00343,PRD0014,2,39659.04,5,75352.18,TND,Delivered
OL000865,SO00344,PRD0233,6,29214.54,0,175287.24,TND,Pending
OL000866,SO00344,PRD0325,4,28849.29,0,115397.16,TND,Delivered
OL000867,SO00345,PRD0372,7,29763.49,10,187509.99,TND,Pending
OL000868,SO00345,PRD0400,5,20072.67,0,100363.35,TND,Delivered
OL000869,SO00346,PRD0327,10,2872.48,10,25852.32,TND,Delivered
OL000870,SO00347,PRD0055,3,17370.64,0,52111.92,TND,Shipped
OL000871,SO00348,PRD0040,8,44172.92,10,318045.02,TND,Shipped
OL000872,SO00349,PRD0201,8,2754.35,10,19831.32,TND,Delivered
OL000873,SO00349,PRD0052,8,22607.92,15,153733.86,TND,Delivered
OL000874,SO00350,PRD0193,8,10858.56,10,78181.63,TND,Delivered
OL000875,SO00350,PRD0456,1,22195.45,15,18866.13,TND,Pending
OL000876,SO00350,PRD0161,10,8759.12,10,78832.08,TND,Delivered
OL000877,SO00350,PRD0325,6,28849.29,15,147131.38,TND,Delivered
OL000878,SO00351,PRD0082,9,29513.21,5,252337.95,TND,Shipped
OL000879,SO00352,PRD0311,9,20622.57,0,185603.13,TND,Delivered
OL000880,SO00352,PRD0016,3,35400.51,0,106201.53,TND,Delivered
OL000881,SO00353,PRD0016,3,35400.51,0,106201.53,TND,Pending
OL000882,SO00353,PRD0168,3,34157.29,0,102471.87,TND,Delivered
OL000883,SO00354,PRD0179,9,40026.59,5,342227.34,TND,Delivered
OL000884,SO00355,PRD0224,4,2369,0,9476,TND,Delivered
OL000885,SO00355,PRD0263,5,10356.13,15,44013.55,TND,Delivered
OL000886,SO00355,PRD0485,10,10914.85,0,109148.5,TND,Shipped
OL000887,SO00355,PRD0205,8,49966.22,0,399729.76,TND,Delivered
OL000888,SO00356,PRD0418,2,34830.02,5,66177.04,TND,Delivered
OL000889,SO00356,PRD0164,10,37973.65,0,379736.5,TND,Shipped
OL000890,SO00356,PRD0319,2,43704.14,0,87408.28,TND,Shipped
OL000891,SO00357,PRD0301,10,16679.17,10,150112.53,TND,Pending
OL000892,SO00357,PRD0210,9,10103.18,0,90928.62,TND,Delivered
OL000893,SO00357,PRD0151,3,6484.62,10,17508.47,TND,Delivered
OL000894,SO00358,PRD0184,2,732.02,0,1464.04,TND,Delivered
OL000895,SO00358,PRD0126,3,27824.26,10,75125.5,TND,Delivered
OL000896,SO00359,PRD0353,6,4775.43,0,28652.58,TND,Pending
OL000897,SO00359,PRD0006,6,49541.82,10,267525.83,TND,Pending
OL000898,SO00359,PRD0368,7,45923.62,0,321465.34,TND,Delivered
OL000899,SO00360,PRD0053,5,6290.8,5,29881.3,TND,Shipped
OL000900,SO00360,PRD0288,2,35182.62,5,66846.98,TND,Pending
OL000901,SO00361,PRD0163,4,4168.68,0,16674.72,TND,Delivered
OL000902,SO00361,PRD0417,1,22096.97,15,18782.42,TND,Delivered
OL000903,SO00361,PRD0164,2,37973.65,0,75947.3,TND,Pending
OL000904,SO00361,PRD0102,10,42899.68,0,428996.8,TND,Pending
OL000905,SO00362,PRD0010,10,17476.3,15,148548.55,TND,Shipped
OL000906,SO00362,PRD0330,5,22995.74,0,114978.7,TND,Cancelled
OL000907,SO00362,PRD0402,1,15456.65,10,13910.99,TND,Shipped
OL000908,SO00363,PRD0173,1,45622.65,0,45622.65,TND,Delivered
OL000909,SO00364,PRD0371,6,19527.23,0,117163.38,TND,Pending
OL000910,SO00364,PRD0155,6,10356.75,0,62140.5,TND,Delivered
OL000911,SO00364,PRD0141,5,38489.62,5,182825.7,TND,Delivered
OL000912,SO00364,PRD0163,2,4168.68,10,7503.62,TND,Shipped
OL000913,SO00365,PRD0015,4,10822.97,0,43291.88,TND,Delivered
OL000914,SO00366,PRD0166,7,17663.59,0,123645.13,TND,Delivered
OL000915,SO00367,PRD0418,1,34830.02,15,29605.52,TND,Shipped
OL000916,SO00367,PRD0463,5,14603,10,65713.5,TND,Delivered
OL000917,SO00367,PRD0276,1,18116.79,15,15399.27,TND,Delivered
OL000918,SO00368,PRD0353,7,4775.43,0,33428.01,TND,Delivered
OL000919,SO00368,PRD0314,3,41773.58,5,119054.7,TND,Delivered
OL000920,SO00368,PRD0406,6,3172.82,10,17133.23,TND,Shipped
OL000921,SO00369,PRD0327,9,2872.48,5,24559.7,TND,Pending
OL000922,SO00369,PRD0229,8,25029,15,170197.2,TND,Delivered
OL000923,SO00369,PRD0343,8,47326.1,0,378608.8,TND,Delivered
OL000924,SO00369,PRD0063,5,24885.76,5,118207.36,TND,Delivered
OL000925,SO00370,PRD0338,4,19477.55,5,74014.69,TND,Delivered
OL000926,SO00370,PRD0332,8,37603.12,0,300824.96,TND,Delivered
OL000927,SO00371,PRD0240,7,44359.99,0,310519.93,TND,Delivered
OL000928,SO00371,PRD0420,4,14811.94,10,53322.98,TND,Shipped
OL000929,SO00372,PRD0390,8,45768,5,347836.8,TND,Shipped
OL000930,SO00372,PRD0484,2,43730.59,15,74342,TND,Delivered
OL000931,SO00372,PRD0160,6,27434.99,0,164609.94,TND,Delivered
OL000932,SO00373,PRD0400,4,20072.67,0,80290.68,TND,Delivered
OL000933,SO00373,PRD0205,5,49966.22,15,212356.43,TND,Pending
OL000934,SO00374,PRD0076,8,36174.73,10,260458.06,TND,Pending
OL000935,SO00375,PRD0009,8,28851.93,0,230815.44,TND,Delivered
OL000936,SO00375,PRD0458,9,1397.93,0,12581.37,TND,Delivered
OL000937,SO00376,PRD0182,7,47764.49,0,334351.43,TND,Delivered
OL000938,SO00377,PRD0261,5,17644.85,0,88224.25,TND,Delivered
OL000939,SO00377,PRD0171,7,401.27,5,2668.45,TND,Delivered
OL000940,SO00377,PRD0028,5,44407.9,0,222039.5,TND,Delivered
OL000941,SO00377,PRD0226,5,1389.12,5,6598.32,TND,Delivered
OL000942,SO00378,PRD0056,4,46715.98,15,158834.33,TND,Delivered
OL000943,SO00378,PRD0349,1,35315.73,10,31784.16,TND,Pending
OL000944,SO00378,PRD0026,4,15645.36,0,62581.44,TND,Delivered
OL000945,SO00378,PRD0331,4,23645.71,10,85124.56,TND,Pending
OL000946,SO00379,PRD0201,5,2754.35,0,13771.75,TND,Delivered
OL000947,SO00379,PRD0202,4,9716.11,0,38864.44,TND,Delivered
OL000948,SO00379,PRD0052,10,22607.92,0,226079.2,TND,Delivered
OL000949,SO00379,PRD0113,3,38818.94,5,110633.98,TND,Pending
OL000950,SO00380,PRD0379,4,44219.66,0,176878.64,TND,Pending
OL000951,SO00380,PRD0157,3,7177.93,0,21533.79,TND,Shipped
OL000952,SO00380,PRD0437,3,47487.04,15,121091.95,TND,Pending
OL000953,SO00380,PRD0465,7,39138.85,0,273971.95,TND,Delivered
OL000954,SO00381,PRD0452,1,47091.11,5,44736.55,TND,Cancelled
OL000955,SO00381,PRD0040,10,44172.92,0,441729.2,TND,Shipped
OL000956,SO00381,PRD0088,8,32981.79,0,263854.32,TND,Shipped
OL000957,SO00382,PRD0428,9,21976.65,0,197789.85,TND,Delivered
OL000958,SO00382,PRD0117,2,23984.16,0,47968.32,TND,Shipped
OL000959,SO00382,PRD0269,6,35518.18,0,213109.08,TND,Pending
OL000960,SO00383,PRD0340,6,17174.34,0,103046.04,TND,Shipped
OL000961,SO00383,PRD0250,5,10438.86,5,49584.58,TND,Shipped
OL000962,SO00383,PRD0130,10,49203.26,0,492032.6,TND,Delivered
OL000963,SO00384,PRD0076,7,36174.73,10,227900.8,TND,Pending
OL000964,SO00385,PRD0183,1,1325.75,0,1325.75,TND,Pending
OL000965,SO00385,PRD0255,7,16563.05,0,115941.35,TND,Pending
OL000966,SO00386,PRD0472,7,46761.95,5,310966.97,TND,Cancelled
OL000967,SO00386,PRD0489,9,2729.2,10,22106.52,TND,Delivered
OL000968,SO00387,PRD0136,6,43611.8,10,235503.72,TND,Delivered
OL000969,SO00387,PRD0467,7,31710.69,15,188678.61,TND,Delivered
OL000970,SO00388,PRD0022,9,45183.17,5,386316.1,TND,Shipped
OL000971,SO00388,PRD0297,2,5672.86,0,11345.72,TND,Delivered
OL000972,SO00389,PRD0148,1,42255.44,0,42255.44,TND,Pending
OL000973,SO00389,PRD0057,8,37919.74,5,288190.02,TND,Delivered
OL000974,SO00389,PRD0497,5,24454.52,5,116158.97,TND,Pending
OL000975,SO00390,PRD0250,5,10438.86,0,52194.3,TND,Delivered
OL000976,SO00390,PRD0148,5,42255.44,10,190149.48,TND,Delivered
OL000977,SO00390,PRD0034,8,6001.95,0,48015.6,TND,Delivered
OL000978,SO00391,PRD0026,5,15645.36,0,78226.8,TND,Shipped
OL000979,SO00392,PRD0489,5,2729.2,0,13646,TND,Pending
OL000980,SO00392,PRD0045,7,11584.9,5,77039.59,TND,Delivered
OL000981,SO00393,PRD0017,6,29959.35,0,179756.1,TND,Pending
OL000982,SO00393,PRD0243,7,31805.2,0,222636.4,TND,Cancelled
OL000983,SO00394,PRD0458,5,1397.93,15,5941.2,TND,Pending
OL000984,SO00395,PRD0289,6,41770.64,10,225561.46,TND,Delivered
OL000985,SO00395,PRD0224,4,2369,0,9476,TND,Delivered
OL000986,SO00396,PRD0155,2,10356.75,0,20713.5,TND,Shipped
OL000987,SO00396,PRD0157,8,7177.93,5,54552.27,TND,Delivered
OL000988,SO00397,PRD0050,6,8349.9,5,47594.43,TND,Pending
OL000989,SO00397,PRD0071,6,2335.01,0,14010.06,TND,Delivered
OL000990,SO00397,PRD0270,7,17281.45,15,102824.63,TND,Delivered
OL000991,SO00397,PRD0227,9,5508.55,0,49576.95,TND,Shipped
OL000992,SO00398,PRD0387,3,39460.21,5,112461.6,TND,Delivered
OL000993,SO00399,PRD0298,6,11798.63,0,70791.78,TND,Delivered
OL000994,SO00399,PRD0263,10,10356.13,10,93205.17,TND,Delivered
OL000995,SO00400,PRD0065,8,44594.28,10,321078.82,TND,Shipped
OL000996,SO00400,PRD0207,8,30760.34,10,221474.45,TND,Delivered
OL000997,SO00400,PRD0344,5,40505.16,10,182273.22,TND,Pending
OL000998,SO00400,PRD0004,6,29028.2,5,165460.74,TND,Shipped
OL000999,SO00401,PRD0354,2,633.58,5,1203.8,TND,Pending
OL001000,SO00401,PRD0170,1,9828.09,5,9336.69,TND,Delivered
OL001001,SO00401,PRD0443,9,9212.26,5,78764.82,TND,Delivered
OL001002,SO00401,PRD0032,4,3820.09,10,13752.32,TND,Pending
OL001003,SO00402,PRD0155,5,10356.75,5,49194.56,TND,Shipped
OL001004,SO00402,PRD0322,8,22844.42,5,173617.59,TND,Delivered
OL001005,SO00403,PRD0001,3,38050.27,5,108443.27,TND,Delivered
OL001006,SO00404,PRD0127,4,34345.59,0,137382.36,TND,Delivered
OL001007,SO00405,PRD0201,5,2754.35,0,13771.75,TND,Cancelled
OL001008,SO00405,PRD0029,4,34043.27,10,122555.77,TND,Delivered
OL001009,SO00405,PRD0475,10,43310.15,5,411446.42,TND,Shipped
OL001010,SO00405,PRD0063,10,24885.76,0,248857.6,TND,Delivered
OL001011,SO00406,PRD0095,3,39136.44,10,105668.39,TND,Pending
OL001012,SO00407,PRD0262,9,29155.05,0,262395.45,TND,Delivered
OL001013,SO00407,PRD0380,5,37396.3,5,177632.42,TND,Cancelled
OL001014,SO00408,PRD0189,7,39969.81,5,265799.24,TND,Delivered
OL001015,SO00408,PRD0342,7,10482.86,10,66042.02,TND,Delivered
OL001016,SO00408,PRD0141,5,38489.62,0,192448.1,TND,Pending
OL001017,SO00408,PRD0201,1,2754.35,5,2616.63,TND,Delivered
OL001018,SO00409,PRD0022,3,45183.17,0,135549.51,TND,Pending
OL001019,SO00409,PRD0465,5,39138.85,0,195694.25,TND,Delivered
OL001020,SO00409,PRD0182,9,47764.49,10,386892.37,TND,Delivered
OL001021,SO00409,PRD0493,6,6748.51,15,34417.4,TND,Delivered
OL001022,SO00410,PRD0090,3,13806.78,0,41420.34,TND,Pending
OL001023,SO00411,PRD0236,3,13975.09,0,41925.27,TND,Shipped
OL001024,SO00411,PRD0367,5,27477.66,15,116780.05,TND,Delivered
OL001025,SO00411,PRD0440,8,10470.5,0,83764,TND,Delivered
OL001026,SO00412,PRD0295,9,27625.37,10,223765.5,TND,Delivered
OL001027,SO00412,PRD0363,3,7754.88,5,22101.41,TND,Pending
OL001028,SO00413,PRD0300,7,36915.81,0,258410.67,TND,Delivered
OL001029,SO00413,PRD0317,3,8157.19,0,24471.57,TND,Pending
OL001030,SO00413,PRD0425,8,26198.47,15,178149.6,TND,Delivered
OL001031,SO00414,PRD0396,4,41393.4,0,165573.6,TND,Shipped
OL001032,SO00414,PRD0414,7,35128.46,10,221309.3,TND,Delivered
OL001033,SO00415,PRD0032,10,3820.09,0,38200.9,TND,Delivered
OL001034,SO00416,PRD0227,6,5508.55,5,31398.74,TND,Shipped
OL001035,SO00417,PRD0165,8,11048.26,0,88386.08,TND,Cancelled
OL001036,SO00417,PRD0056,10,46715.98,5,443801.81,TND,Delivered
OL001037,SO00418,PRD0225,4,10611.37,5,40323.21,TND,Delivered
OL001038,SO00418,PRD0348,9,34369.81,10,278395.46,TND,Delivered
OL001039,SO00418,PRD0147,10,21366.62,0,213666.2,TND,Cancelled
OL001040,SO00418,PRD0116,2,7654.21,0,15308.42,TND,Shipped
OL001041,SO00419,PRD0185,7,49983.92,5,332393.07,TND,Shipped
OL001042,SO00420,PRD0095,9,39136.44,0,352227.96,TND,Shipped
OL001043,SO00420,PRD0350,10,7909.23,10,71183.07,TND,Delivered
OL001044,SO00420,PRD0374,6,10636.28,5,60626.8,TND,Pending
OL001045,SO00421,PRD0411,8,7471.95,0,59775.6,TND,Delivered
OL001046,SO00421,PRD0035,2,28788.69,5,54698.51,TND,Delivered
OL001047,SO00422,PRD0052,4,22607.92,0,90431.68,TND,Delivered
OL001048,SO00422,PRD0061,1,1827.89,0,1827.89,TND,Shipped
OL001049,SO00422,PRD0256,5,17252.33,0,86261.65,TND,Delivered
OL001050,SO00423,PRD0496,2,36873.72,5,70060.07,TND,Delivered
OL001051,SO00423,PRD0148,9,42255.44,15,323254.12,TND,Delivered
OL001052,SO00424,PRD0317,2,8157.19,5,15498.66,TND,Shipped
OL001053,SO00424,PRD0030,5,27165.5,5,129036.12,TND,Delivered
OL001054,SO00424,PRD0280,7,11998.87,0,83992.09,TND,Delivered
OL001055,SO00424,PRD0358,1,45851.84,0,45851.84,TND,Delivered
OL001056,SO00425,PRD0474,1,15104.47,0,15104.47,TND,Delivered
OL001057,SO00425,PRD0388,10,33705.02,15,286492.67,TND,Pending
OL001058,SO00425,PRD0340,1,17174.34,0,17174.34,TND,Delivered
OL001059,SO00426,PRD0307,2,1481.68,10,2667.02,TND,Delivered
OL001060,SO00426,PRD0379,3,44219.66,0,132658.98,TND,Delivered
OL001061,SO00426,PRD0314,1,41773.58,0,41773.58,TND,Delivered
OL001062,SO00426,PRD0476,6,30736.24,0,184417.44,TND,Delivered
OL001063,SO00427,PRD0011,1,6654.23,0,6654.23,TND,Shipped
OL001064,SO00427,PRD0477,4,37223.08,5,141447.7,TND,Shipped
OL001065,SO00428,PRD0283,8,43449.54,0,347596.32,TND,Shipped
OL001066,SO00429,PRD0221,7,4214.86,5,28028.82,TND,Delivered
OL001067,SO00429,PRD0360,2,33590.47,10,60462.85,TND,Cancelled
OL001068,SO00430,PRD0181,7,33316.36,15,198232.34,TND,Delivered
OL001069,SO00430,PRD0100,2,40885.53,5,77682.51,TND,Delivered
OL001070,SO00430,PRD0176,9,42490.18,5,363291.04,TND,Cancelled
OL001071,SO00431,PRD0448,4,21969.64,10,79090.7,TND,Delivered
OL001072,SO00432,PRD0225,5,10611.37,0,53056.85,TND,Delivered
OL001073,SO00432,PRD0093,4,47153.95,15,160323.43,TND,Delivered
OL001074,SO00433,PRD0246,2,46508.11,0,93016.22,TND,Delivered
OL001075,SO00433,PRD0337,8,37752.06,5,286915.66,TND,Shipped
OL001076,SO00433,PRD0063,4,24885.76,0,99543.04,TND,Delivered
OL001077,SO00433,PRD0040,6,44172.92,10,238533.77,TND,Delivered
OL001078,SO00434,PRD0270,5,17281.45,0,86407.25,TND,Delivered
OL001079,SO00434,PRD0458,2,1397.93,0,2795.86,TND,Shipped
OL001080,SO00435,PRD0144,3,18270.16,10,49329.43,TND,Delivered
OL001081,SO00435,PRD0041,5,45204.98,5,214723.65,TND,Delivered
OL001082,SO00435,PRD0105,6,12109.72,5,69025.4,TND,Shipped
OL001083,SO00435,PRD0467,1,31710.69,15,26954.09,TND,Pending
OL001084,SO00436,PRD0488,1,18288.23,0,18288.23,TND,Pending
OL001085,SO00436,PRD0059,5,16247.1,10,73111.95,TND,Delivered
OL001086,SO00436,PRD0011,5,6654.23,10,29944.03,TND,Delivered
OL001087,SO00436,PRD0256,1,17252.33,10,15527.1,TND,Delivered
OL001088,SO00437,PRD0115,4,22845.28,0,91381.12,TND,Pending
OL001089,SO00438,PRD0339,5,35801.57,0,179007.85,TND,Shipped
OL001090,SO00439,PRD0466,10,21838.72,10,196548.48,TND,Delivered
OL001091,SO00440,PRD0415,4,37405.21,10,134658.76,TND,Delivered
OL001092,SO00440,PRD0386,10,26131.41,0,261314.1,TND,Delivered
OL001093,SO00440,PRD0303,1,44587.04,10,40128.34,TND,Pending
OL001094,SO00441,PRD0440,8,10470.5,0,83764,TND,Pending
OL001095,SO00441,PRD0481,9,48454.2,0,436087.8,TND,Cancelled
OL001096,SO00441,PRD0274,8,46862.75,5,356156.9,TND,Shipped
OL001097,SO00442,PRD0465,5,39138.85,10,176124.83,TND,Cancelled
OL001098,SO00442,PRD0008,2,18134.76,15,30829.09,TND,Shipped
OL001099,SO00443,PRD0173,1,45622.65,5,43341.52,TND,Delivered
OL001100,SO00443,PRD0293,5,39078.48,10,175853.16,TND,Shipped
